RevId,firstname,helpfulVotes,totalVotes,RevText,rating,RevTitle,Unix.RevTime,month,year,Category,gender,genderprobability,female,male,helpfulnessT,reviewwords,titlewords
AVY6H6AP7ZWNY,brandon,4,5,"So, I've never had SEVERE acne. I've only gotten consistent, yet very mild, breakouts throughout my adulthood. No product really got rid of breakouts completely. Pimples would always show up on a weekly basis, which led to popping, which led to scarring. I wasn't extremely unhappy with my skin before Acnefree, but I knew it could definitely be better.So, one day, I decided to pick up a total acne clearing system while shopping at Target. Picked this up after reading a few nice reviews and thought, &#34;Why not, maybe THIS will work...&#34; Started using the product, after about a week I noticed a MAJOR difference in my skin's tone, texture and color--brown skin here.After over 2 months of proper, consistent use, I began receiving so many compliments on my skin. Simply walking down the street, at work, shopping for groceries. I've even had a few women stop me to ask what kind of makeup I was wearing (which I take as a HUGE compliment since I don't wear any). This product has literally changed how I feel about my skin. No more blemishes, no more break outs (really, NONE!). It's helped lighten all of my scarring to becoming virtually invisible.If anyone asks me what I use on my face and I tell them it's a $17.99 acne kit from Target (or Amazon, which is less expensive and where I purchase now) they cannot believe it. I've had people come back to me telling me how amazing this product is. Nothing has ever worked for so long and so consistently for me EVER. I have been using it for nearly a year now with NO COMPLAINTS. Even if I get lazy for a day, which would spell disaster for my skin before, this product keeps working. Use it consistently and YOU WILL SEE RESULTS!",5,This review is LONG overdue,1390867200,1,2014,Beauty,male,1,0,1,0.8,303,5
A2GQ5OU1199USN,todd,4,5,It seems every new nose scissors just doesn't seem to cut close. The metal is too thick and the safety tip too large. I had a nose scissors from 20 yrs ago and it was very thin and cut very close. Lost it at a hotel stay last year and I can't find one that compares.,2,Typical modern nose scissors...just doesn't cut close,1391644800,2,2014,Beauty,male,1,0,1,0.8,56,7
A3OU6SA5ECQEGK,jon,5,6,"I am on my 3rd day and so far I'm very impressed.  I have tried many supplements over the yrs....larginine, ginseng, goat weed, etc and some of those were good, but so far this has had a noticeable effect.  Now I did do some research before buying this and found out some good info.  The pill form messes with the liver and does not convert to testosterone or estrogen.  It converts to dhea-s whatever that is.  Now as far as using the cream.  I read you do not want to place this on the skin it does not absorb as well that way (plus if your skin that you put it on gets onto kids it can mess with them).  Now hopefully this does not gross you out, but ladies you should put this on your ""inner lips"" and guys should put it on their bum hole.  Also for the guys I read to take zinc with this and that will prevent the testosterone from converting into estrogen.I have noticed that I feel more intense physically so far.  Maybe this will change to more muscle mass?  I'm just hoping for a libido boost, but in any case I have noticed a difference.  I will try to post an update to this after I have been taking this for longer.  Let me know if this is helpful.  Also I have not tried any other dhea creams so I cannot tell you which is the best only that this one has had an affect.Update:  20 days later.  I have used this almost every day with zinc.  I think the effect was wearing off so I took 2days off.  Sure enough when I did it again it had an increases result.  I cannot tell you this cream is better than another, but it does work the way I use it.  I feel more intense.  I think if you have a temper this could make it worse.  Erections are also stronger.",5,37 yr old male here,1388620800,1,2014,Beauty,male,1,0,1,0.833333333,327,5
A1E0GEB60NT9X8,robert,10,11,"I was super skeptical but decided to give it the old social experiment.  During that time I used it (and honestly the first time I felt an odd high feeling, not euphoric or anything but different.  This didn't last) every time I went into this local restaurant who had this beautiful waitress.  Each time I went in (around a total of 5 times) the first time she was our waitress, the next few, she either was or wasn't. Either way she would make it a point to come by and chit chat.  Each time a little longer and longer.  I put it on my neck and would lean myself in her direction as if to force the pheromones in her direction. By the end, even if she wasn't our waitress she would come by and flirt.  She would move closer to me and always stand next to my side of the table.  My female friends who came with even commented on it.  I also should mention another waitress at the same place decided to start her flirting with me as well. Now this of course worked for my advantage with my main target. Sorry ladies, she WAS my target (of the experiment).Now I could either say it was this juice or it was my confidence level that was heightened and it worked as a placebo.If you must know the end of this story with the waitress, well after those few weeks I met someone else elsewhere and am now engaged.  I did NOT use the product with her :)Good luck.",4,Well...there's a good chance that this stuff worked!,1389225600,1,2014,Beauty,male,1,0,1,0.909090909,260,8
AM44Z3QIDTTI2,jonathan,63,66,"Please take the time to like this comment, so I know my research and time was helpful! :)Yes, can you even pronounce that? It is a more mild form of Sodium LS, however it is still a synthetic foam agent, which is not organic, or does anything good for your skin.You deserve better! Look for formulas with natural cleansers that work with your skin to clean and get rid of germs and bacteria, but that won&#8217;t contribute to premature aging.[...]Please take the time to like this comment, so I know my research and time was helpful! :)",1,"Comes up under ""Organic"" Search but ""Cocamidopropyl Hydroxysultaine"" Is far from Organic",1389830400,1,2014,Beauty,male,1,0,1,0.954545455,97,12
A2Z9UJ8XLU75JE,andrew,1,1,This product was new and very clean. I will buy more stuff from this person. I havent had any problems with the blade its LEGIT.,5,Sicc,1390608000,1,2014,Beauty,male,1,0,1,1,25,1
A2X2X0Q6XI7Q3O,richard,4,4,"I was happy with this product until I was persuaded by facts presented by the Environmental Working Group (ewg.org) supporting its recommendation that consumers avoid sunscreens containing retinyl palmitate, since that ingredient can actually *speed* the development of skin cancer.",1,Contains retinyl palmitate&#8212;don't buy it,1390608000,1,2014,Beauty,male,1,0,1,1,40,5
A2KPUM5E9F78MP,john,2,2,"Amazing long lasting fragrance!!! I definitely buy this again, I've recieved a lot of compliment and the scent last all day!!!",5,Would buy again!!!,1389225600,1,2014,Beauty,male,0.99,0,1,1,21,3
A205LPBPYGMONW,jeff,1,1,I ordered this hair dryer for an upcoming European trip.  I chose the black colored dryer over the white and got a different product.  The black is only for USA use and is lower voltage than the white.,2,Color changes product,1390003200,1,2014,Beauty,male,1,0,1,1,38,3
A35FHQB6MOIY9M,philip,1,1,"I have been a biter for probably 10 years now. No clue what triggers it and a lot of the time I do not realize I do it until it is too late. I could never mentally make myself stop for more than a couple of days...Until now...This stuff is amazing and worked wonders for me. For me, it is that it tastes so horrible and lingers in your mouth, that you don't even want your hands anywhere near your face. You quickly learn to be afraid and stop biting, as long as you continue to apply. To the guys: This stuff is like clear nail polish and does leave a shine. I personally didn't care, but I noticed that if I applied it and then used nail polish remover there would still be enough residual yuck around the cuticle and such that it kept working, which was great.The only negative side is the taste it leaves...but this comes with the territory, you signed up for it. Finger foods are a no go...chips, sandwiches, etc all had a yucky taste. If you touch your face a lot and then lick your lips you will probably taste the stuff. I guess in the end this is all just a reminder to not bite those nails. Good stuff.",5,Love/Hate Relationship (More Love),1389052800,1,2014,Beauty,male,1,0,1,1,216,4
A43Q1KOCXUNHR,daniel,2,2,I don't know how serious you can be about nail clippers. These are fantastic!! The cut the nail so smooth that you do not even have to file them afterwards.,5,Love them,1388620800,1,2014,Beauty,male,1,0,1,1,30,2
A2OQQW328MP3WA,brad,1,1,"I love this. It does fog up in the mornings, but I just run my fingers over it and its fine. No complaints.",4,Use this in my shower every day.,1389657600,1,2014,Beauty,male,0.99,0,1,1,23,7
ADJZCD047Q4V4,brian,1,1,"I have been using this product since my wife recommended I get my hair cut by her stylist. I highly recommend it and have been using it ever since (a few years now).Before my visit to my wife's stylist I was a ""just get it cut at the barber and it will eventually look good"" kind of guy. I also used whatever hair gel was the cheapest at the store. I never liked it because it would make my hair extremely stiff, look unnatural, and if you ever touched your hair your hands would feel sticky even several hours after putting in the gel.I don't have any of these issues with the Aveda product. It smells good, my hair stays in place but has a natural look to it. I can touch my hair and not come away feeling like I was slimed by some alien creature.The only drawback I have is that this stuff is expensive. I obviously think it is worth it as I have been using it for years and have tried other alternatives in the mean time.",4,Great product but a bit expensive,1389225600,1,2014,Beauty,male,1,0,1,1,181,6
A3KX8JPSWVP2GU,roy,1,1,"I'm a big fan of Nautica because of how it smells on me. I get a lot of compliments whenever I wear it. So, I was glad to see it marked at such a great price because that meant I would probably get some for my birthday and have some sent to me for a Christmas present. You just can't beat that nice, cool, crisp scent either. I am very pleased with the size of the bottle, and I look forward to purchasing some more at this awesome price while supplies last!",5,Excellent Deal!,1389744000,1,2014,Beauty,male,0.99,0,1,1,92,2
A171WGVLT4FFZ9,damon,2,2,"I'm an adult male who has oily and acne prone skin. I've used this several times as a traditional face peel. The roll-on applicator made it easy to use. I experienced a burning while the product is on the skin and while rinsing. That quickly subsided after drying and applying a moisturizer. Over the next week I experienced a very small amount of peeling. After several applications (a week apart) I experienced a little more peeling. I did notice that my skin was less oily than usual and slightly less prone to acne breakouts which was nice.But... what I discovered to be most amazing, and why I gave this 5 stars, was how well it works as a spot treatment for my cystic acne. Most of my acne starts deep below the surface and can take several painful days before coming to a head. Most acne medications aren't powerful enough to do anything until the acne breaks the surface. This 20% Salicylic Acid works through layers of skin to start killing the acne infection right away and often keeps it from ever coming to the surface.At first sign of acne I use this great roll-on applicator to dab a bit on that spot and leave it (no rinse). I reapply once or twice a day until the acne is gone. In the end it does leave a very dry spot which peels. Some moisturizer (intended for acne prone skin) relieves the dryness within a few days. Overall this product dramatically reduces the amount of time I suffer an acne breakout and it usually stops the acne infection before it grows into a embarrassing spectacle. I will continue to use this as an occasional all-over facial, but much more so as an acne spot treatment.This has become a staple in my medicine cabinet and my most powerful tool for managing my acne.",5,Powerful Spot Treatment for Cystic Acne,1390953600,1,2014,Beauty,male,0.99,0,1,1,311,6
